"","price","dateoftransfer","yearchi","tfarea","laua","ldnm","RGN11NM"
"782",157000,2009-10-30,2009,55.6,"E07000177","Cherwell","South East"
"783",125000,2009-03-27,2009,99.18,"E07000177","Cherwell","South East"
"784",460000,2009-12-08,2009,125.36,"E07000177","Cherwell","South East"
"785",175000,2009-10-16,2009,54.7,"E07000177","Cherwell","South East"
"786",179000,2009-08-07,2009,82.26,"E07000177","Cherwell","South East"
"787",105000,2009-12-03,2009,51.3,"E07000177","Cherwell","South East"
"788",140000,2009-05-29,2009,72.3,"E07000177","Cherwell","South East"
"789",245000,2009-12-18,2009,86.9,"E07000177","Cherwell","South East"
"790",350000,2009-12-21,2009,187.36,"E07000177","Cherwell","South East"
"791",126000,2009-07-30,2009,59.28,"E07000177","Cherwell","South East"
"792",139300,2009-05-07,2009,92.98,"E07000177","Cherwell","South East"
"793",225000,2009-09-04,2009,87.6,"E07000177","Cherwell","South East"
"794",179500,2009-01-23,2009,54,"E07000177","Cherwell","South East"
"795",168000,2009-12-22,2009,51.71,"E07000177","Cherwell","South East"
"796",235000,2009-07-28,2009,112.12,"E07000177","Cherwell","South East"
"797",573000,2009-12-04,2009,162,"E07000177","Cherwell","South East"
"798",194000,2009-06-10,2009,71.2,"E07000177","Cherwell","South East"
"799",125000,2009-11-20,2009,89.78,"E07000177","Cherwell","South East"
"800",120000,2009-01-05,2009,63.26,"E07000177","Cherwell","South East"
"801",165000,2009-12-04,2009,51,"E07000177","Cherwell","South East"
"802",286000,2009-12-18,2009,99.67,"E07000177","Cherwell","South East"
"803",170000,2009-12-14,2009,76.92,"E07000177","Cherwell","South East"
"804",135000,2009-08-18,2009,58,"E07000177","Cherwell","South East"
"805",133000,2009-08-07,2009,86.344,"E07000177","Cherwell","South East"
"806",215000,2009-02-20,2009,93.74,"E07000177","Cherwell","South East"
"807",190000,2009-03-12,2009,107.37,"E07000177","Cherwell","South East"
"808",143000,2009-12-18,2009,69.72,"E07000177","Cherwell","South East"
"809",270000,2009-05-20,2009,126,"E07000177","Cherwell","South East"
"810",162000,2009-08-19,2009,51.48,"E07000177","Cherwell","South East"
"811",148000,2009-10-19,2009,54.9,"E07000177","Cherwell","South East"
"812",114000,2009-12-10,2009,40,"E07000177","Cherwell","South East"
"813",160000,2009-02-20,2009,86,"E07000177","Cherwell","South East"
"814",171000,2009-03-20,2009,72.6,"E07000177","Cherwell","South East"
"815",135000,2009-10-09,2009,49,"E07000177","Cherwell","South East"
"816",225000,2009-03-06,2009,71.93,"E07000177","Cherwell","South East"
"817",204000,2009-08-19,2009,73.7,"E07000177","Cherwell","South East"
"818",175000,2009-08-21,2009,53.9,"E07000177","Cherwell","South East"
"819",219000,2009-11-27,2009,87.3,"E07000177","Cherwell","South East"
"820",142500,2009-12-14,2009,55.64,"E07000177","Cherwell","South East"
"821",273000,2009-04-16,2009,97.5,"E07000177","Cherwell","South East"
"822",4e+05,2009-02-16,2009,75.87,"E07000177","Cherwell","South East"
"823",167500,2009-02-20,2009,63.91,"E07000177","Cherwell","South East"
"824",120000,2009-10-23,2009,22.51,"E07000177","Cherwell","South East"
"825",299950,2009-11-25,2009,101.19,"E07000177","Cherwell","South East"
"826",592500,2009-08-17,2009,126.66,"E07000177","Cherwell","South East"
"827",140000,2009-02-20,2009,44.53,"E07000177","Cherwell","South East"
"828",2e+05,2009-06-30,2009,77.22,"E07000177","Cherwell","South East"
"829",202000,2009-12-30,2009,108.38,"E07000177","Cherwell","South East"
"830",180000,2009-11-30,2009,92.59,"E07000177","Cherwell","South East"
"831",280000,2009-08-28,2009,109.2,"E07000177","Cherwell","South East"
"832",145500,2009-06-05,2009,66.35,"E07000177","Cherwell","South East"
"833",175000,2009-01-13,2009,87,"E07000177","Cherwell","South East"
"834",180000,2009-10-23,2009,92.2,"E07000177","Cherwell","South East"
"835",219950,2009-04-23,2009,113.7,"E07000177","Cherwell","South East"
"836",160000,2009-11-06,2009,86.7,"E07000177","Cherwell","South East"
"837",468000,2009-12-04,2009,195.5,"E07000177","Cherwell","South East"
"838",186000,2009-02-27,2009,90.26,"E07000177","Cherwell","South East"
"839",166000,2009-04-15,2009,77,"E07000177","Cherwell","South East"
"840",3e+05,2009-08-27,2009,119,"E07000177","Cherwell","South East"
"841",235000,2009-12-18,2009,104.97,"E07000177","Cherwell","South East"
"842",165000,2009-09-18,2009,91,"E07000177","Cherwell","South East"
"843",165000,2009-06-30,2009,82.6,"E07000177","Cherwell","South East"
"844",230000,2009-01-14,2009,94,"E07000177","Cherwell","South East"
"845",171000,2009-07-07,2009,89.9,"E07000177","Cherwell","South East"
"846",223000,2009-10-08,2009,107.97,"E07000177","Cherwell","South East"
"847",146000,2009-07-24,2009,61.52,"E07000177","Cherwell","South East"
"848",192000,2009-08-21,2009,84.6,"E07000177","Cherwell","South East"
"849",210000,2009-06-26,2009,112.95,"E07000177","Cherwell","South East"
"850",190000,2009-02-09,2009,71.37,"E07000177","Cherwell","South East"
"851",185000,2009-10-12,2009,84.6,"E07000177","Cherwell","South East"
"852",205000,2009-11-13,2009,92.15,"E07000177","Cherwell","South East"
"853",192500,2009-10-28,2009,78.4,"E07000177","Cherwell","South East"
"854",167000,2009-06-05,2009,62,"E07000177","Cherwell","South East"
"855",220000,2009-08-21,2009,113.24,"E07000177","Cherwell","South East"
"856",124000,2009-11-27,2009,30.79,"E07000177","Cherwell","South East"
"857",208000,2009-12-02,2009,105.07,"E07000177","Cherwell","South East"
"858",117000,2009-06-26,2009,31.6,"E07000177","Cherwell","South East"
"859",215000,2009-04-09,2009,122,"E07000177","Cherwell","South East"
"860",181500,2009-06-05,2009,95.4,"E07000177","Cherwell","South East"
"861",145000,2009-06-25,2009,54.28,"E07000177","Cherwell","South East"
"862",243000,2009-09-01,2009,96.7,"E07000177","Cherwell","South East"
"863",135000,2009-09-11,2009,78.4,"E07000177","Cherwell","South East"
"864",420000,2009-08-18,2009,74.06,"E07000177","Cherwell","South East"
"865",135000,2009-10-02,2009,36.4,"E07000177","Cherwell","South East"
"866",108500,2009-07-03,2009,54.8,"E07000177","Cherwell","South East"
"867",190000,2009-07-31,2009,87.4,"E07000177","Cherwell","South East"
"868",174500,2009-08-24,2009,84,"E07000177","Cherwell","South East"
"869",223000,2009-11-13,2009,97.28,"E07000177","Cherwell","South East"
"870",223000,2009-03-30,2009,77.68,"E07000177","Cherwell","South East"
"871",115000,2009-12-22,2009,102.52,"E07000177","Cherwell","South East"
"872",120000,2009-06-19,2009,101.2,"E07000177","Cherwell","South East"
"873",154750,2009-08-28,2009,96,"E07000177","Cherwell","South East"
"874",377500,2009-10-02,2009,197.04,"E07000177","Cherwell","South East"
"875",237500,2009-12-11,2009,98,"E07000177","Cherwell","South East"
"876",198000,2009-09-29,2009,78.51,"E07000177","Cherwell","South East"
"877",135000,2009-05-29,2009,62.1,"E07000177","Cherwell","South East"
"878",308000,2009-12-04,2009,85.05,"E07000177","Cherwell","South East"
"879",323000,2009-09-28,2009,83.11,"E07000177","Cherwell","South East"
"880",135000,2009-10-16,2009,41.52,"E07000177","Cherwell","South East"
"881",210000,2009-11-27,2009,65.98,"E07000177","Cherwell","South East"
"882",290000,2009-10-30,2009,106.4,"E07000177","Cherwell","South East"
"883",175000,2009-11-20,2009,67.87,"E07000177","Cherwell","South East"
"884",127500,2009-03-18,2009,55.34,"E07000177","Cherwell","South East"
"885",127500,2009-10-30,2009,55.6,"E07000177","Cherwell","South East"
"886",199500,2009-03-18,2009,60,"E07000177","Cherwell","South East"
"887",115000,2009-05-01,2009,92,"E07000177","Cherwell","South East"
"888",175000,2009-11-25,2009,63.69,"E07000177","Cherwell","South East"
"889",85000,2009-07-29,2009,84.65,"E07000177","Cherwell","South East"
"890",250000,2009-07-21,2009,86.31,"E07000177","Cherwell","South East"
"891",133700,2009-09-25,2009,83.68,"E07000177","Cherwell","South East"
"892",420000,2009-05-29,2009,182.25,"E07000177","Cherwell","South East"
"893",130000,2009-02-20,2009,64.71,"E07000177","Cherwell","South East"
"894",122500,2009-06-04,2009,97.48,"E07000177","Cherwell","South East"
"895",90000,2009-04-30,2009,60.5,"E07000177","Cherwell","South East"
"896",126500,2009-11-27,2009,60.3,"E07000177","Cherwell","South East"
"897",179000,2009-09-03,2009,65.98,"E07000177","Cherwell","South East"
"898",235000,2009-05-22,2009,100.82,"E07000177","Cherwell","South East"
"899",314000,2009-11-26,2009,118,"E07000177","Cherwell","South East"
"900",152000,2009-11-02,2009,101.66,"E07000177","Cherwell","South East"
"901",150000,2009-06-19,2009,45.46,"E07000177","Cherwell","South East"
"902",161000,2009-12-03,2009,59.24,"E07000177","Cherwell","South East"
"903",713019,2009-12-22,2009,159.62,"E07000177","Cherwell","South East"
"904",190000,2009-06-30,2009,93,"E07000177","Cherwell","South East"
"905",175000,2009-06-19,2009,86.63,"E07000177","Cherwell","South East"
"906",173000,2009-06-19,2009,55,"E07000177","Cherwell","South East"
"907",250000,2009-05-29,2009,141.77,"E07000177","Cherwell","South East"
"908",172000,2009-10-02,2009,62.32,"E07000177","Cherwell","South East"
"909",292000,2009-09-22,2009,79.45,"E07000177","Cherwell","South East"
"910",150000,2009-04-29,2009,77.66,"E07000177","Cherwell","South East"
"911",135000,2009-04-30,2009,77.66,"E07000177","Cherwell","South East"
"912",130000,2009-06-23,2009,51.8,"E07000177","Cherwell","South East"
"913",115000,2009-05-26,2009,87.64,"E07000177","Cherwell","South East"
"914",210000,2009-12-04,2009,65.35,"E07000177","Cherwell","South East"
"915",225000,2009-08-14,2009,75.44,"E07000177","Cherwell","South East"
"916",174950,2009-04-27,2009,77,"E07000177","Cherwell","South East"
"917",325000,2009-07-17,2009,93,"E07000177","Cherwell","South East"
"918",240000,2009-04-09,2009,120,"E07000177","Cherwell","South East"
"919",130000,2009-07-31,2009,76,"E07000177","Cherwell","South East"
"920",160000,2009-06-26,2009,70,"E07000177","Cherwell","South East"
"921",125000,2009-07-03,2009,55.6,"E07000177","Cherwell","South East"
"922",249950,2009-06-19,2009,139,"E07000177","Cherwell","South East"
"923",115000,2009-04-03,2009,59.2,"E07000177","Cherwell","South East"
"924",122500,2009-11-16,2009,64.4,"E07000177","Cherwell","South East"
"925",135000,2009-05-29,2009,123,"E07000177","Cherwell","South East"
"926",166000,2009-09-25,2009,96,"E07000177","Cherwell","South East"
"927",165000,2009-07-17,2009,67.3,"E07000177","Cherwell","South East"
"928",320000,2009-07-09,2009,127.3,"E07000177","Cherwell","South East"
"929",325000,2009-10-02,2009,137.08,"E07000177","Cherwell","South East"
"930",125000,2009-11-18,2009,52.7,"E07000177","Cherwell","South East"
"931",350000,2009-07-20,2009,166,"E07000177","Cherwell","South East"
"932",195000,2009-07-03,2009,75.52,"E07000177","Cherwell","South East"
"933",160000,2009-05-11,2009,53.12,"E07000177","Cherwell","South East"
"934",227500,2009-07-16,2009,71,"E07000177","Cherwell","South East"
"935",137000,2009-07-13,2009,75.2,"E07000177","Cherwell","South East"
"936",134500,2009-12-03,2009,63.2,"E07000177","Cherwell","South East"
"937",150000,2009-11-17,2009,69,"E07000177","Cherwell","South East"
"938",275000,2009-05-29,2009,137.7,"E07000177","Cherwell","South East"
"939",190000,2009-08-17,2009,70.8,"E07000177","Cherwell","South East"
"940",180000,2009-08-24,2009,57.8,"E07000177","Cherwell","South East"
"941",180000,2009-12-04,2009,82.75,"E07000177","Cherwell","South East"
"942",220000,2009-12-04,2009,65.76,"E07000177","Cherwell","South East"
"943",105000,2009-01-26,2009,35.02,"E07000177","Cherwell","South East"
"944",162500,2009-12-21,2009,80.13,"E07000177","Cherwell","South East"
"945",265000,2009-01-23,2009,64.528,"E07000177","Cherwell","South East"
"946",230000,2009-01-23,2009,108.2,"E07000177","Cherwell","South East"
"947",117000,2009-07-03,2009,55.5,"E07000177","Cherwell","South East"
"948",248000,2009-12-18,2009,100.53,"E07000177","Cherwell","South East"
"949",143000,2009-12-11,2009,86.65,"E07000177","Cherwell","South East"
"950",140000,2009-02-11,2009,85,"E07000177","Cherwell","South East"
"951",5e+05,2009-11-11,2009,158.1,"E07000177","Cherwell","South East"
"952",155000,2009-12-18,2009,66.85,"E07000177","Cherwell","South East"
"953",130000,2009-04-24,2009,64.4,"E07000177","Cherwell","South East"
"954",175000,2009-03-10,2009,97.6,"E07000177","Cherwell","South East"
"955",240000,2009-05-29,2009,58.82,"E07000177","Cherwell","South East"
"956",257000,2009-12-09,2009,91.77,"E07000177","Cherwell","South East"
"957",225000,2009-02-23,2009,85.5,"E07000177","Cherwell","South East"
"958",174995,2009-04-17,2009,62.2,"E07000177","Cherwell","South East"
"959",208000,2009-07-17,2009,75.18,"E07000177","Cherwell","South East"
"960",250000,2009-07-21,2009,89.17,"E07000177","Cherwell","South East"
"961",240000,2009-07-24,2009,115.08,"E07000177","Cherwell","South East"
"962",175000,2009-05-29,2009,74.26,"E07000177","Cherwell","South East"
"963",172500,2009-06-30,2009,72,"E07000177","Cherwell","South East"
"964",286000,2009-06-26,2009,88,"E07000177","Cherwell","South East"
"965",405000,2009-10-07,2009,171.8,"E07000177","Cherwell","South East"
"966",170000,2009-01-30,2009,85,"E07000177","Cherwell","South East"
"967",1e+05,2009-04-24,2009,35,"E07000177","Cherwell","South East"
"968",238000,2009-07-30,2009,101.51,"E07000177","Cherwell","South East"
"969",219950,2009-11-24,2009,82.07,"E07000177","Cherwell","South East"
"970",212500,2009-08-14,2009,88.22,"E07000177","Cherwell","South East"
"971",213500,2009-11-10,2009,68.84,"E07000177","Cherwell","South East"
"972",93000,2009-10-30,2009,42.7,"E07000177","Cherwell","South East"
"973",174000,2009-11-09,2009,92.57,"E07000177","Cherwell","South East"
"974",130000,2009-06-24,2009,79,"E07000177","Cherwell","South East"
"975",250000,2009-09-21,2009,79.7,"E07000177","Cherwell","South East"
"976",167500,2009-10-16,2009,53.2,"E07000177","Cherwell","South East"
"977",114000,2009-05-15,2009,73,"E07000177","Cherwell","South East"
"978",265000,2009-06-25,2009,104.54,"E07000177","Cherwell","South East"
"979",275000,2009-04-01,2009,117.68,"E07000177","Cherwell","South East"
"980",154950,2009-10-23,2009,74.9,"E07000177","Cherwell","South East"
"981",150750,2009-04-09,2009,74.9,"E07000177","Cherwell","South East"
"982",166250,2009-10-06,2009,46.2,"E07000177","Cherwell","South East"
"983",130000,2009-12-23,2009,99,"E07000177","Cherwell","South East"
"984",2e+05,2009-11-12,2009,88.2,"E07000177","Cherwell","South East"
"985",340000,2009-04-09,2009,124,"E07000177","Cherwell","South East"
"986",140000,2009-11-06,2009,78,"E07000177","Cherwell","South East"
"987",190000,2009-07-10,2009,78,"E07000177","Cherwell","South East"
"988",173000,2009-07-15,2009,95.8,"E07000177","Cherwell","South East"
"989",275000,2009-09-03,2009,82.12,"E07000177","Cherwell","South East"
"990",165000,2009-08-20,2009,66.88,"E07000177","Cherwell","South East"
"991",158000,2009-06-29,2009,53.8,"E07000177","Cherwell","South East"
"992",272500,2009-03-30,2009,115,"E07000177","Cherwell","South East"
"993",390000,2009-07-14,2009,148,"E07000177","Cherwell","South East"
"994",170000,2009-08-24,2009,58.5,"E07000177","Cherwell","South East"
"995",340000,2009-06-02,2009,108.55,"E07000177","Cherwell","South East"
"996",270000,2009-02-02,2009,140.63,"E07000177","Cherwell","South East"
"997",490000,2009-09-18,2009,263,"E07000177","Cherwell","South East"
"998",340000,2009-06-30,2009,108.55,"E07000177","Cherwell","South East"
"999",220000,2009-12-16,2009,81.4,"E07000177","Cherwell","South East"
"1000",165000,2009-06-12,2009,99.4,"E07000177","Cherwell","South East"
"1001",138000,2009-01-06,2009,44,"E07000177","Cherwell","South East"
"1002",250000,2009-12-10,2009,80.24,"E07000177","Cherwell","South East"
"1003",352500,2009-05-11,2009,144,"E07000177","Cherwell","South East"
"1004",197500,2009-09-17,2009,78.8,"E07000177","Cherwell","South East"
"1005",230000,2009-12-17,2009,81.32,"E07000177","Cherwell","South East"
"1006",215000,2009-06-26,2009,89,"E07000177","Cherwell","South East"
"1007",181000,2009-07-31,2009,64.4,"E07000177","Cherwell","South East"
"1008",220000,2009-01-22,2009,101.82,"E07000177","Cherwell","South East"
"1009",213000,2009-06-19,2009,113.2,"E07000177","Cherwell","South East"
"1010",168000,2009-06-05,2009,91,"E07000177","Cherwell","South East"
"1011",241000,2009-03-05,2009,93.18,"E07000177","Cherwell","South East"
"1012",227500,2009-12-11,2009,88.6,"E07000177","Cherwell","South East"
"1013",147793,2009-12-21,2009,65.84,"E07000177","Cherwell","South East"
"1014",317500,2009-11-23,2009,153.5,"E07000177","Cherwell","South East"
"1015",235000,2009-10-08,2009,142.4,"E07000177","Cherwell","South East"
"1016",315000,2009-12-04,2009,136.4,"E07000177","Cherwell","South East"
"1017",147000,2009-12-16,2009,53.6,"E07000177","Cherwell","South East"
"1018",145000,2009-08-21,2009,52,"E07000177","Cherwell","South East"
"1019",460000,2009-09-10,2009,153.33,"E07000177","Cherwell","South East"
"1020",492000,2009-11-10,2009,147,"E07000177","Cherwell","South East"
"1021",222500,2009-11-13,2009,71,"E07000177","Cherwell","South East"
"1022",116500,2009-03-13,2009,53.2,"E07000177","Cherwell","South East"
"1023",155000,2009-09-11,2009,66.4,"E07000177","Cherwell","South East"
"1024",278000,2009-07-10,2009,106.78,"E07000177","Cherwell","South East"
"1025",355000,2009-11-25,2009,119,"E07000177","Cherwell","South East"
"1026",235000,2009-06-22,2009,87.72,"E07000177","Cherwell","South East"
"1027",175000,2009-04-24,2009,61.75,"E07000177","Cherwell","South East"
"1028",117000,2009-10-30,2009,48.12,"E07000177","Cherwell","South East"
"1029",170000,2009-04-28,2009,63.6,"E07000177","Cherwell","South East"
"1030",113000,2009-07-24,2009,90.61,"E07000177","Cherwell","South East"
"1031",90000,2009-04-13,2009,73.27,"E07000177","Cherwell","South East"
"1032",280000,2009-12-18,2009,111.4,"E07000177","Cherwell","South East"
"1033",240000,2009-01-05,2009,98,"E07000177","Cherwell","South East"
"1034",146000,2009-04-17,2009,54,"E07000177","Cherwell","South East"
"1035",237500,2009-12-02,2009,67.02,"E07000177","Cherwell","South East"
"1036",196000,2009-12-11,2009,107.44,"E07000177","Cherwell","South East"
"1037",149500,2009-08-07,2009,129.1,"E07000177","Cherwell","South East"
"1038",129500,2009-12-21,2009,41.58,"E07000177","Cherwell","South East"
"1039",153000,2009-12-18,2009,44.44,"E07000177","Cherwell","South East"
"1040",140000,2009-12-04,2009,68.8,"E07000177","Cherwell","South East"
"1041",125000,2009-02-16,2009,55.14,"E07000177","Cherwell","South East"
"1042",195500,2009-10-15,2009,84.1,"E07000177","Cherwell","South East"
"1043",144000,2009-08-28,2009,82.8,"E07000177","Cherwell","South East"
"1044",265000,2009-06-25,2009,110,"E07000177","Cherwell","South East"
"1045",205000,2009-10-15,2009,94.3,"E07000177","Cherwell","South East"
"1046",295000,2009-04-03,2009,129.22,"E07000177","Cherwell","South East"
"1047",125000,2009-01-26,2009,86,"E07000177","Cherwell","South East"
"1048",236500,2009-12-10,2009,85.39,"E07000177","Cherwell","South East"
"1049",142500,2009-04-03,2009,36,"E07000177","Cherwell","South East"
"1050",76000,2009-02-02,2009,36.32,"E07000177","Cherwell","South East"
"1051",220000,2009-10-02,2009,99.46,"E07000177","Cherwell","South East"
"1052",322500,2009-10-12,2009,126.11,"E07000177","Cherwell","South East"
"1053",183000,2009-07-24,2009,77.4,"E07000177","Cherwell","South East"
"1054",195000,2009-05-22,2009,85.5,"E07000177","Cherwell","South East"
"1055",159995,2009-02-05,2009,97.8,"E07000177","Cherwell","South East"
"1056",280000,2009-10-19,2009,76.81,"E07000177","Cherwell","South East"
"1057",175000,2009-06-26,2009,59.2,"E07000177","Cherwell","South East"
"1058",147000,2009-06-05,2009,52.89,"E07000177","Cherwell","South East"
"1059",353000,2009-11-24,2009,115,"E07000177","Cherwell","South East"
"1060",235000,2009-10-28,2009,80.75,"E07000177","Cherwell","South East"
"1061",175000,2009-08-25,2009,76.64,"E07000177","Cherwell","South East"
"1062",160000,2009-07-03,2009,81.63,"E07000177","Cherwell","South East"
"1063",2e+05,2009-09-04,2009,73.43,"E07000177","Cherwell","South East"
"1064",750000,2009-05-21,2009,294,"E07000177","Cherwell","South East"
"1065",135000,2009-05-27,2009,84.68,"E07000177","Cherwell","South East"
"1066",162000,2009-07-24,2009,80.4,"E07000177","Cherwell","South East"
"1067",145000,2009-08-13,2009,72.02,"E07000177","Cherwell","South East"
"1068",115000,2009-10-30,2009,62,"E07000177","Cherwell","South East"
"1069",171500,2009-12-17,2009,69.71,"E07000177","Cherwell","South East"
"1070",137000,2009-09-08,2009,76.33,"E07000177","Cherwell","South East"
"1071",162995,2009-07-01,2009,73,"E07000177","Cherwell","South East"
"1072",250000,2009-11-02,2009,79.45,"E07000177","Cherwell","South East"
"1073",165000,2009-06-30,2009,54.1,"E07000177","Cherwell","South East"
"1074",140500,2009-10-08,2009,76.2,"E07000177","Cherwell","South East"
"1075",165000,2009-07-10,2009,85.2,"E07000177","Cherwell","South East"
"1076",215000,2009-12-11,2009,82.08,"E07000177","Cherwell","South East"
"1077",150000,2009-04-27,2009,70,"E07000177","Cherwell","South East"
"1078",94000,2009-06-30,2009,46,"E07000177","Cherwell","South East"
"1079",168000,2009-05-01,2009,54.2,"E07000177","Cherwell","South East"
"1080",180200,2009-11-27,2009,59.96,"E07000177","Cherwell","South East"
"1081",129000,2009-12-21,2009,92,"E07000177","Cherwell","South East"
"1082",220000,2009-05-22,2009,105.72,"E07000177","Cherwell","South East"
"1083",385000,2009-01-26,2009,125.62,"E07000177","Cherwell","South East"
"1084",335000,2009-10-23,2009,163,"E07000177","Cherwell","South East"
"1085",218000,2009-11-23,2009,94.5,"E07000177","Cherwell","South East"
"1086",121000,2009-09-22,2009,78.76,"E07000177","Cherwell","South East"
"1087",310000,2009-07-31,2009,125.31,"E07000177","Cherwell","South East"
"1088",477500,2009-09-25,2009,166.83,"E07000177","Cherwell","South East"
"1089",118000,2009-01-23,2009,64.56,"E07000177","Cherwell","South East"
"1090",110000,2009-11-13,2009,51.94,"E07000177","Cherwell","South East"
"1091",225000,2009-09-11,2009,90.37,"E07000177","Cherwell","South East"
"1092",1e+05,2009-01-30,2009,39.46,"E07000177","Cherwell","South East"
"1093",365000,2009-07-27,2009,165,"E07000177","Cherwell","South East"
"1094",170000,2009-04-06,2009,79.9,"E07000177","Cherwell","South East"
"1095",105000,2009-06-05,2009,63,"E07000177","Cherwell","South East"
"1096",175000,2009-06-26,2009,98.79,"E07000177","Cherwell","South East"
"1097",162500,2009-12-21,2009,55.4,"E07000177","Cherwell","South East"
"1098",187000,2009-12-18,2009,79.5,"E07000177","Cherwell","South East"
"1099",650000,2009-06-25,2009,183.1,"E07000177","Cherwell","South East"
"1100",120000,2009-03-06,2009,95.04,"E07000177","Cherwell","South East"
"1101",86800,2009-07-31,2009,47.6,"E07000177","Cherwell","South East"
"1102",175000,2009-03-13,2009,56.97,"E07000177","Cherwell","South East"
"1103",175000,2009-01-14,2009,58.71,"E07000177","Cherwell","South East"
"1104",92500,2009-02-17,2009,49,"E07000177","Cherwell","South East"
"1105",170000,2009-07-31,2009,62.7,"E07000177","Cherwell","South East"
"1106",113000,2009-05-01,2009,62,"E07000177","Cherwell","South East"
"1107",110000,2009-12-23,2009,49.49,"E07000177","Cherwell","South East"
"1108",106000,2009-05-26,2009,50,"E07000177","Cherwell","South East"
"1109",396000,2009-09-04,2009,79.55,"E07000177","Cherwell","South East"
"1110",189950,2009-09-18,2009,84.14,"E07000177","Cherwell","South East"
"1111",154000,2009-09-25,2009,53.34,"E07000177","Cherwell","South East"
"1112",195000,2009-07-17,2009,52.14,"E07000177","Cherwell","South East"
"1113",210000,2009-06-08,2009,87,"E07000177","Cherwell","South East"
"1114",85000,2009-12-21,2009,45.43,"E07000177","Cherwell","South East"
"1115",135500,2009-12-18,2009,73.76,"E07000177","Cherwell","South East"
"1116",178000,2009-01-13,2009,58,"E07000177","Cherwell","South East"
"1117",170000,2009-08-14,2009,52.34,"E07000177","Cherwell","South East"
"1118",212500,2009-11-27,2009,102,"E07000177","Cherwell","South East"
"1119",152500,2009-12-14,2009,58.41,"E07000177","Cherwell","South East"
"1120",1390000,2009-01-30,2009,472,"E07000177","Cherwell","South East"
"1121",2e+05,2009-05-29,2009,77.6,"E07000177","Cherwell","South East"
"1122",170000,2009-06-19,2009,79.59,"E07000177","Cherwell","South East"
"1123",115000,2009-05-19,2009,96.32,"E07000177","Cherwell","South East"
"1124",130000,2009-03-06,2009,68.26,"E07000177","Cherwell","South East"
"1125",155000,2009-12-21,2009,90.78,"E07000177","Cherwell","South East"
"1126",395000,2009-09-11,2009,98.77,"E07000177","Cherwell","South East"
"1127",389000,2009-08-06,2009,131.1,"E07000177","Cherwell","South East"
"1128",250000,2009-05-11,2009,90,"E07000177","Cherwell","South East"
"1129",840000,2009-10-15,2009,193.37,"E07000177","Cherwell","South East"
"1130",163500,2009-10-20,2009,78.64,"E07000177","Cherwell","South East"
"1131",125000,2009-07-24,2009,88,"E07000177","Cherwell","South East"
"1132",134000,2009-08-20,2009,79.08,"E07000177","Cherwell","South East"
"1133",225000,2009-09-10,2009,93.8,"E07000177","Cherwell","South East"
"1134",145000,2009-12-11,2009,59.7,"E07000177","Cherwell","South East"
"1135",310000,2009-11-27,2009,121.92,"E07000177","Cherwell","South East"
"1136",195000,2009-06-15,2009,117.11,"E07000177","Cherwell","South East"
"1137",317500,2009-09-28,2009,157,"E07000177","Cherwell","South East"
"1138",182000,2009-01-30,2009,68.06,"E07000177","Cherwell","South East"
"1139",152000,2009-06-23,2009,78.26,"E07000177","Cherwell","South East"
"1140",160000,2009-11-06,2009,55,"E07000177","Cherwell","South East"
"1141",135000,2009-04-17,2009,106.4,"E07000177","Cherwell","South East"
"1142",136000,2009-01-19,2009,66.2,"E07000177","Cherwell","South East"
"1143",245000,2009-10-05,2009,99.52,"E07000177","Cherwell","South East"
"1144",327000,2009-07-14,2009,99.07,"E07000177","Cherwell","South East"
"1145",245000,2009-10-27,2009,99.36,"E07000177","Cherwell","South East"
"1146",151000,2009-08-28,2009,66.94,"E07000177","Cherwell","South East"
"1147",139000,2009-06-19,2009,74,"E07000177","Cherwell","South East"
"1148",147000,2009-10-16,2009,67.5,"E07000177","Cherwell","South East"
"1149",185000,2009-05-23,2009,77.97,"E07000177","Cherwell","South East"
"1150",166000,2009-07-03,2009,74,"E07000177","Cherwell","South East"
"1151",5e+05,2009-03-16,2009,167.74,"E07000177","Cherwell","South East"
"1152",2e+05,2009-03-16,2009,78.28,"E07000177","Cherwell","South East"
"1153",145000,2009-06-02,2009,72,"E07000177","Cherwell","South East"
"1154",205000,2009-06-19,2009,72,"E07000177","Cherwell","South East"
"1155",450000,2009-11-27,2009,144.41,"E07000177","Cherwell","South East"
"1156",121750,2009-09-25,2009,80,"E07000177","Cherwell","South East"
"1157",91500,2009-11-23,2009,72,"E07000177","Cherwell","South East"
"1158",220000,2009-01-30,2009,81,"E07000177","Cherwell","South East"
"1159",185000,2009-03-12,2009,88,"E07000177","Cherwell","South East"
"1160",169000,2009-12-21,2009,54.58,"E07000177","Cherwell","South East"
"1161",460000,2009-08-25,2009,183.26,"E07000177","Cherwell","South East"
"1162",87000,2009-12-07,2009,31.26,"E07000177","Cherwell","South East"
"1163",204000,2009-08-21,2009,75,"E07000177","Cherwell","South East"
"1164",145000,2009-03-27,2009,54,"E07000177","Cherwell","South East"
"1165",220000,2009-05-29,2009,86.6,"E07000177","Cherwell","South East"
"1166",135000,2009-03-31,2009,80.99,"E07000177","Cherwell","South East"
"1167",182000,2009-09-04,2009,62.225,"E07000177","Cherwell","South East"
"1168",160000,2009-09-23,2009,65.61,"E07000177","Cherwell","South East"
